"Campaign","Ad group","Keyword","Match type","Status","Final URL","Language","Zone"
"SRCH-PL-C-OUTSIDE","LAN-INSTALL","instalacja sieci komputerowej","Phrase","Paused","https://naserwis.pl/montaz-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-INSTALL","instalacja sieci komputerowej","Exact","Paused","https://naserwis.pl/montaz-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-INSTALL","montaż szafy rack","Phrase","Paused","https://naserwis.pl/montaz-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-INSTALL","montaż szafy rack","Exact","Paused","https://naserwis.pl/montaz-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa sieci lan","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa sieci lan","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa sieci lan warszawa","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa sieci lan warszawa","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","serwis sieci komputerowych","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","serwis sieci komputerowych","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","diagnostyka sieci lan","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","diagnostyka sieci lan","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa okablowania","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa okablowania","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa monitoringu","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa monitoringu","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","serwis monitoringu cctv","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","serwis monitoringu cctv","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa gniazda rj45","Phrase","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","LAN-CCTV-REPAIR","naprawa gniazda rj45","Exact","Paused","https://naserwis.pl/naprawa-sieci/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","naprawa laptopów warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","naprawa laptopów warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","naprawa komputerów warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","naprawa komputerów warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","serwis laptopów warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","serwis laptopów warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","serwis komputerowy warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","serwis komputerowy warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","pogotowie komputerowe warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","pogotowie komputerowe warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","wolny komputer naprawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","wolny komputer naprawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","czyszczenie laptopa warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","czyszczenie laptopa warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","naprawa komputerów ursynów","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","PC-LAPTOP-REPAIR","naprawa komputerów ursynów","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","serwis it warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","serwis it warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","serwis informatyczny warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","serwis informatyczny warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","informatyk z dojazdem warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","informatyk z dojazdem warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","pomoc komputerowa warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","pomoc komputerowa warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","obsługa informatyczna warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","obsługa informatyczna warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","informatyk warszawa dojazd","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","informatyk warszawa dojazd","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","administracja it warszawa","Phrase","Paused","https://naserwis.pl/","PL","outside"
"SRCH-PL-C-OUTSIDE","IT-GENERAL","administracja it warszawa","Exact","Paused","https://naserwis.pl/","PL","outside"
"SRCH-RU-A-CORE","WIFI-REPAIR","ремонт wifi","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","ремонт wifi","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","ремонт wifi варшава","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","ремонт wifi варшава","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","настройка роутера","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","настройка роутера","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","настройка роутера варшава","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","настройка роутера варшава","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","установка mesh","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","установка mesh","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","слабый сигнал wifi","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","слабый сигнал wifi","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","не работает wifi","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","WIFI-REPAIR","не работает wifi","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж сети lan","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж сети lan","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж сети lan варшава","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж сети lan варшава","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","структурированная кабельная система","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","структурированная кабельная система","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж розетки rj45","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж розетки rj45","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","обжим кабеля rj45","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","обжим кабеля rj45","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж компьютерной сети","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж компьютерной сети","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж шкафа rack","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-INSTALL","монтаж шкафа rack","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт сети lan","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт сети lan","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт сети lan варшава","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт сети lan варшава","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","обслуживание компьютерных сетей","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","обслуживание компьютерных сетей","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","диагностика сети lan","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","диагностика сети lan","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт кабельной сети","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт кабельной сети","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт видеонаблюдения","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт видеонаблюдения","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт розетки rj45","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","LAN-CCTV-REPAIR","ремонт розетки rj45","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","ремонт ноутбуков варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","ремонт ноутбуков варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","ремонт компьютеров варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","ремонт компьютеров варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","компьютерный сервис варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","компьютерный сервис варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","мастер по компьютерам варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","мастер по компьютерам варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","медленно работает компьютер","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","медленно работает компьютер","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","диагностика ноутбука","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","диагностика ноутбука","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","чистка ноутбука варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","PC-LAPTOP-REPAIR","чистка ноутбука варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","it сервис варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","it сервис варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","компьютерный мастер варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","компьютерный мастер варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","ит специалист с выездом","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","ит специалист с выездом","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","компьютерная помощь варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","компьютерная помощь варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","обслуживание компьютеров варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","обслуживание компьютеров варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","системный администратор варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-A-CORE","IT-GENERAL","системный администратор варшава","Exact","Paused","https://naserwis.pl/ru/","RU","core"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","ремонт wifi","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","ремонт wifi","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","ремонт wifi варшава","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","ремонт wifi варшава","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","настройка роутера","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","настройка роутера","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","настройка роутера варшава","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","настройка роутера варшава","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","установка mesh","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","установка mesh","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","слабый сигнал wifi","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","слабый сигнал wifi","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","не работает wifi","Phrase","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","WIFI-REPAIR","не работает wifi","Exact","Paused","https://naserwis.pl/ru/naprawa-wifi/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж сети lan","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж сети lan","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж сети lan варшава","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж сети lan варшава","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","структурированная кабельная система","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","структурированная кабельная система","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж розетки rj45","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж розетки rj45","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","обжим кабеля rj45","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","обжим кабеля rj45","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж компьютерной сети","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж компьютерной сети","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж шкафа rack","Phrase","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-INSTALL","монтаж шкафа rack","Exact","Paused","https://naserwis.pl/ru/montaz-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт сети lan","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт сети lan","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт сети lan варшава","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт сети lan варшава","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","обслуживание компьютерных сетей","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","обслуживание компьютерных сетей","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","диагностика сети lan","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","диагностика сети lan","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт кабельной сети","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт кабельной сети","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт видеонаблюдения","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт видеонаблюдения","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт розетки rj45","Phrase","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","LAN-CCTV-REPAIR","ремонт розетки rj45","Exact","Paused","https://naserwis.pl/ru/naprawa-sieci/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","ремонт ноутбуков варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","ремонт ноутбуков варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","ремонт компьютеров варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","ремонт компьютеров варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","компьютерный сервис варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","компьютерный сервис варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","мастер по компьютерам варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","мастер по компьютерам варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","медленно работает компьютер","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","медленно работает компьютер","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","диагностика ноутбука","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","диагностика ноутбука","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","чистка ноутбука варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","PC-LAPTOP-REPAIR","чистка ноутбука варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","it сервис варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","it сервис варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","компьютерный мастер варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","компьютерный мастер варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","ит специалист с выездом","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","ит специалист с выездом","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","компьютерная помощь варшава","Phrase","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
"SRCH-RU-B-WARSAW-FAR","IT-GENERAL","компьютерная помощь варшава","Exact","Paused","https://naserwis.pl/ru/","RU","warsaw_far"
